CUST_ID;GENDER;MARITAL_STATUS;AGE;AVG_BALANCE;NUM_TRANS;PURCHASES_AMOUNT;ACCESSORIES;APPLIANCES;CULTURE;GAS;BOOKS;APPAREL;FITNESS;EDUCATION;ENTERTAINMENT;FOOD;HEALTH;HOME_GARDEN;TELCOS;TRAVEL
C19250;Female;Married;38;12612.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19251;Female;Married;39;9394.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19252;Male;Married;40;791.13;37;1790.31;163.49;0;0;70;0;528.88;0;0;0;1027.94;0;0;0;0
C19253;Male;Married;39;418.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19255;Female;Married;38;2420.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19256;Male;Married;38;12.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19257;Male;Married;37;3451.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19258;Male;Married;37;1671.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19259;Female;Married;38;76.03;9;681.33;0;106.69;0;45.02;0;0;0;0;0;0;0;0;529.62;0
C19261;Male;Married;38;8417.13;13;3108.11;0;0;0;0;0;0;0;0;0;3108.11;0;0;0;0
C19262;Female;Married;39;1024.32;1;1269.97;0;0;0;0;0;0;0;0;0;0;1269.97;0;0;0
C19263;Male;Married;37;57.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19264;Female;Married;42;5482.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19265;Female;Married;43;1876.71;21;815.51;0;0;0;815.51;0;0;0;0;0;0;0;0;0;0
C19269;Female;Married;40;586.84;16;804.05;0;804.05;0;0;0;0;0;0;0;0;0;0;0;0
C19272;Female;Married;38;1539.06;9;1608;266.56;0;0;0;0;1289.42;0;0;0;0;0;0;0;52.02
C19277;Male;Married;38;10101.63;3;4650.44;0;4567.32;0;0;0;0;0;0;0;83.12;0;0;0;0
C19279;Female;Married;40;1845.21;69;2575.64;200.45;0;0;0;0;1636.08;0;0;69.66;0;0;180.51;0;488.95
C19280;Male;Married;39;152.37;25;1043.94;80.66;15.35;0;0;0;722.21;0;0;64.12;161.61;0;0;0;0
C19281;Male;Married;38;363.11;3;983.46;0;184.16;0;0;0;0;0;0;0;0;0;799.3;0;0
C19282;Female;Married;42;21.97;23;4630.06;357.54;609.22;0;1139.34;0;458.84;0;0;0;2065.12;0;0;0;0
C19283;Female;Married;39;214.33;12;781.08;27.17;0;0;0;0;496.91;0;0;0;0;0;257.01;0;0
C19284;Male;Married;40;4237.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19288;Female;Married;38;653.14;40;2677.98;0;45.81;0;193.95;0;0;0;0;0;155.5;0;0;2282.72;0
C19291;Female;Married;38;1825.12;2;48731.64;0;0;0;0;0;0;0;0;0;48731.64;0;0;0;0
C19292;Male;Married;38;7805.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19293;Male;Married;39;208.51;25;292.37;0;137.68;0;0;0;0;1.44;0;18.77;0;0;0;31.35;103.13
C19294;Male;Married;40;4577.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19295;Female;Married;38;11606.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19296;Male;Married;38;4497.22;14;1266.55;115.49;0;0;0;0;460.64;0;0;0;549.59;140.83;0;0;0
C19297;Female;Married;42;2494.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19298;Female;Married;39;8992.38;80;4181.53;637.09;0;0;0;220.05;1250.39;0;0;59.34;1423.68;154.79;436.19;0;0
C19299;Male;Married;39;1621.25;25;1767.19;270.91;0;0;0;0;405.26;0;0;0;22.66;0;0;1068.35;0
C19300;Male;Married;49;7245.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19301;Female;Married;40;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19303;Male;Married;38;5.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19305;Male;Married;38;4586.99;42;8314.77;1111.89;0;0;2092.92;0;2379.07;0;0;0;579.85;1991.54;159.51;0;0
C19308;Male;Married;39;1569.23;1;609.46;0;0;0;0;0;609.46;0;0;0;0;0;0;0;0
C19309;Male;Married;41;190.46;34;1397.73;77.22;23.46;0;0;0;702.15;54.37;0;0;35.83;57.65;0;306.62;140.41
C19310;Male;Married;39;1633.35;11;2903.55;0;0;0;0;0;2903.55;0;0;0;0;0;0;0;0
C19313;Female;Married;51;695.05;6;873.48;0;600.06;0;0;0;273.42;0;0;0;0;0;0;0;0
C19314;Male;Married;39;776.36;13;1116.19;1071.31;0;0;0;0;0;0;0;0;0;44.88;0;0;0
C19315;Male;Married;39;2902.86;21;6156.65;331.48;0;0;0;0;5632.18;0;0;0;193;0;0;0;0
C19316;Male;Married;38;4731.01;25;2592.11;0;384.83;0;0;0;0;798.36;0;0;0;0;1408.91;0;0
C19317;Female;Married;39;254.68;10;1343.18;181.41;0;0;0;0;0;0;0;0;165.3;0;996.47;0;0
C19318;Female;Married;38;218.96;11;1486.51;0;0;0;0;0;0;0;0;0;0;0;0;1486.51;0
C19320;Male;Married;38;541.17;1;654.31;0;654.31;0;0;0;0;0;0;0;0;0;0;0;0
C19322;Female;Married;39;898.39;54;1894.7;61.84;138.47;0;0;0;676.13;0;0;0;645.24;0;206.1;0;166.92
C19323;Female;Married;38;92.26;2;680.12;0;0;0;0;0;32.15;0;0;0;0;0;0;0;647.98
C19324;Female;Married;40;5236.14;6;1172.03;0;72.18;0;133.35;0;966.5;0;0;0;0;0;0;0;0
C19325;Female;Married;38;1177.85;21;593.16;15.17;162.9;0;0;0;0;0;0;0;0;0;415.1;0;0
C19326;Female;Married;38;1134.47;13;850.97;449.6;401.37;0;0;0;0;0;0;0;0;0;0;0;0
C19327;Female;Married;38;8450.49;12;1173.82;670.14;503.68;0;0;0;0;0;0;0;0;0;0;0;0
C19329;Male;Married;39;2359.86;40;2810.54;135.57;0;0;0;0;2132.44;0;0;0;118.14;424.39;0;0;0
C19330;Female;Married;39;479.38;6;2617.81;0;0;0;0;2617.81;0;0;0;0;0;0;0;0;0
C19331;Female;Married;39;378.01;22;609.9;0;0;0;0;0;183.17;0;0;0;0;92.33;206.99;127.41;0
C19332;Male;Married;37;140.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19333;Female;Married;41;5227.43;101;3930.33;423.51;0;0;0;0;1915.79;0;0;0;1428.03;144.14;18.85;0;0
C19335;Male;Married;38;2592.27;50;811.33;88.24;0;146.57;0;0;376.96;0;0;0;0;121.03;78.53;0;0
C19336;Female;Married;42;5406.55;33;1012.28;0;80.93;0;377.94;0;78.55;0;0;0;192.45;0;0;0;282.41
C19337;Female;Married;38;3833.13;634;22343.06;4273.67;1427.86;0;185.21;216.81;5246.2;0;0;26.58;3769.1;1611.8;285.71;1775.44;3524.68
C19338;Male;Married;57;226.29;17;484.26;37.4;204.05;0;0;0;191.27;0;0;0;0;51.55;0;0;0
C19339;Male;Married;39;1669.21;34;3636.75;280.99;0;138.91;0;0;2399.49;0;0;0;0;0;0;0;817.37
C19340;Male;Married;38;8520.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19341;Female;Married;38;2641.78;4;3845.09;0;0;0;0;0;3845.09;0;0;0;0;0;0;0;0
C19342;Female;Married;38;5614.11;31;2885.36;77.72;0;0;0;0;0;0;0;0;2699.39;0;108.26;0;0
C19345;Female;Married;40;198.2;62;1753.4;36.15;80.38;0;0;0;163.66;0;0;0;252.31;167.48;146.94;314.57;591.92
C19347;Female;Married;37;1526.68;15;2930.81;904.25;228.04;0;275.26;0;776.85;0;0;0;0;0;746.42;0;0
C19348;Female;Married;41;2817.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19349;Male;Married;37;9789.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19353;Female;Married;42;1476.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19355;Male;Married;39;716.89;75;1505.38;0;0;0;0;0;1505.38;0;0;0;0;0;0;0;0
C19356;Female;Married;38;1773.38;37;930.42;0;0;0;355.72;0;404.47;0;0;0;0;0;0;0;170.23
C19358;Female;Married;42;337.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19360;Female;Married;41;1387.07;82;10116.93;995.87;759.17;0;1774.16;61.56;2676.12;0;0;316.37;115.35;1529.74;441.98;0;1446.61
C19364;Male;Married;38;3202.57;55;3033.15;24.07;213.21;0;561.04;0;437.75;0;0;58.09;0;0;264.37;0;1474.62
C19365;Male;Married;39;4409.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19367;Male;Married;38;1975.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19369;Female;Married;38;848.96;15;5551.62;707.28;304.58;0;3887.21;0;441.23;0;0;0;67.42;0;0;143.91;0
C19370;Female;Married;39;238.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19372;Male;Married;39;306.37;22;3689.29;2207.4;0;0;486.17;0;242.29;0;0;0;0;61.71;0;0;691.71
C19373;Male;Married;38;193.14;17;2483.25;0;0;0;0;0;0;0;0;0;0;0;649.58;1833.67;0
C19374;Male;Married;38;1762.46;33;2900.99;452.78;0;19.44;0;0;2356;0;0;0;0;0;37.97;0;34.79
C19375;Male;Married;38;1319.28;53;739.15;0;336.72;0;0;0;0;0;0;0;0;402.43;0;0;0
C19376;Female;Married;41;577.02;25;2596.21;0;0;0;0;0;1904.46;0;0;0;234.27;0;0;0;457.48
C19378;Male;Married;39;3651.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19379;Female;Married;53;143.68;4;1088.91;0;0;0;0;0;427.23;0;0;77.94;186.4;0;397.34;0;0
C19380;Female;Married;40;2775.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19381;Male;Married;38;1125.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19382;Male;Married;40;4972.13;108;7199.74;2610.43;0;0;0;247.45;1290.87;0;0;0;0;3050.99;0;0;0
C19383;Female;Married;39;741.55;22;919.06;0;125.92;0;0;93.6;95.89;0;0;522.89;0;0;0;80.75;0
C19386;Female;Married;44;1061.39;47;2385.37;14.04;163.7;0;0;0;756.2;0;0;0;0;0;1451.44;0;0
C19387;Male;Married;40;117.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19388;Male;Married;40;4220.67;41;788.6;307.34;0;0;0;0;458.77;0;0;0;0;0;22.49;0;0
C19389;Male;Married;40;4094.29;127;57653.8;25909.38;519.71;234.92;0;777.09;14126.73;0;0;1503.88;650.38;5831.21;3582.44;1475.81;3042.26
C19390;Female;Married;40;71.65;9;638.1;0;0;0;0;0;0;0;0;0;454.68;0;0;183.42;0
C19391;Female;Married;40;4701.33;11;2002.17;0;0;0;83.18;0;147.83;0;0;0;0;0;0;0;1771.15
C19392;Male;Married;38;364.96;29;1663.21;0;96.19;0;0;0;805.33;0;0;0;0;0;0;761.69;0
C19395;Male;Married;38;192.6;21;1327.88;0;654.91;0;219.31;0;43.66;0;0;95.97;314.03;0;0;0;0
C19396;Male;Married;40;1998.37;20;1936.19;0;0;0;0;0;1472.02;0;0;0;0;244.84;219.33;0;0
C19398;Male;Married;38;2476.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19399;Male;Married;39;3377.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19400;Female;Married;43;2366.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19403;Female;Married;38;4863.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19405;Female;Married;39;5087.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19408;Male;Married;39;424.38;8;1841.89;169.91;0;0;1671.99;0;0;0;0;0;0;0;0;0;0
C19409;Female;Married;41;1009.07;2;1487.55;0;0;0;0;0;0;0;0;0;0;1487.55;0;0;0
C19413;Male;Married;40;196.04;9;1686.03;13.7;0;0;0;0;18.12;0;0;58.67;9.86;106.37;0;0;1479.31
C19415;Female;Married;50;375.5;19;2364.97;441.18;505.59;0;0;265.63;864.58;259.95;0;0;0;0;0;28.05;0
C19418;Female;Married;41;4140.78;130;2061.65;144.5;0;0;0;0;182.6;0;0;14.65;1702.06;0;0;17.83;0
C19424;Male;Married;39;135.32;11;1190.84;0;0;0;0;0;0;0;0;0;0;0;0;1190.84;0
C19426;Male;Married;54;276;2;870.63;0;870.63;0;0;0;0;0;0;0;0;0;0;0;0
C19427;Male;Married;38;2551.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19428;Male;Married;39;7161.12;10;2792.46;0;2792.46;0;0;0;0;0;0;0;0;0;0;0;0
C19430;Female;Married;40;981.7;64;4094.85;344.89;54.75;38.24;0;17.22;389.6;0;0;48.05;3202.1;0;0;0;0
C19431;Male;Married;40;397.87;13;817.85;145.85;0;0;0;0;44.77;0;0;0;185.59;0;0;0;441.63
C19433;Male;Married;40;4625.95;5;1226.24;0;0;0;0;0;928.89;0;0;0;0;0;0;297.35;0
C19434;Male;Married;38;6483.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19435;Female;Married;38;1440.34;41;2587.81;0;68.02;0;0;0;0;0;0;2519.79;0;0;0;0;0
C19436;Female;Married;39;771.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19437;Female;Married;38;2203.16;160;2466.02;479.4;21.72;0;0;33.37;516.26;0;0;19.93;472.15;749.06;174.13;0;0
C19439;Female;Married;40;5424.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19441;Female;Married;38;686.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19442;Female;Married;39;645.68;48;2367.03;0;92.79;0;0;0;0;0;0;0;155.79;0;2118.45;0;0
C19447;Male;Married;39;7954.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19448;Male;Married;40;227.08;5;362.88;0;362.88;0;0;0;0;0;0;0;0;0;0;0;0
C19453;Male;Married;38;2313.96;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19454;Female;Married;43;9362.01;6;2400.74;0;0;0;684.44;0;1716.3;0;0;0;0;0;0;0;0
C19456;Male;Married;39;841.17;87;7090.79;295.19;282.26;0;0;262.79;2381.2;0;0;228.27;1743.09;1135.77;181.71;445.48;135.03
C19457;Male;Married;39;2392.2;13;5255.34;396.63;238.6;0;0;0;4014.35;0;0;0;605.75;0;0;0;0
C19458;Female;Married;41;1270.94;55;3400.85;873.56;206.67;0;242.26;0;617.35;0;0;209.54;163.68;397.38;663.41;22.29;4.7
C19459;Female;Married;39;958.06;33;1982;270.64;0;0;0;539.53;380.76;65.62;0;231.41;0;0;463.07;0;30.98
C19462;Male;Married;56;8287.76;4;13402.7;0;0;0;0;0;13402.7;0;0;0;0;0;0;0;0
C19463;Female;Married;44;10374.52;2;4009.59;0;0;0;0;0;4009.59;0;0;0;0;0;0;0;0
C19465;Female;Married;39;6958.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19467;Male;Married;40;1415.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19468;Male;Married;40;218.65;11;1221.46;0;0;0;0;0;802.16;0;0;0;0;0;0;0;419.3
C19470;Female;Married;41;1013.53;48;2955.22;263.43;188.26;0;868.49;254.88;668.78;0;0;0;530.91;0;180.46;0;0
C19471;Male;Married;41;4338.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19472;Female;Married;41;2407.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19474;Female;Married;38;1554.69;18;1933.67;0;0;0;0;0;1933.67;0;0;0;0;0;0;0;0
C19475;Male;Married;38;5603.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19477;Female;Married;41;325.86;10;1022.9;0;0;0;0;0;0;0;0;0;0;0;0;1022.9;0
C19479;Male;Married;38;7406.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19480;Female;Married;41;2212.16;34;1584.81;159.56;0;0;166.42;0;963.52;0;0;0;295.31;0;0;0;0
C19481;Male;Married;40;123.73;24;773.8;0;109.13;0;0;0;28.1;0;0;0;0;0;192.89;0;443.68
C19482;Male;Married;40;4254.68;105;12605.39;1529.93;697.86;168.93;7.49;684.52;2116.43;0;0;3309.54;220.47;908.47;604.71;33.37;2323.69
C19483;Male;Married;40;138.95;10;401.58;23.58;252.76;0;0;0;36.35;0;0;0;29.41;0;59.46;0;0
C19484;Male;Married;39;1329.98;2;14100.17;0;0;0;3832.69;0;10267.48;0;0;0;0;0;0;0;0
C19486;Female;Married;39;1738.27;2;1372.9;0;0;0;0;0;679.83;0;0;0;0;693.07;0;0;0
C19487;Male;Married;38;6725.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19488;Female;Married;39;383.22;5;2315.38;1854.16;37.37;0;0;0;423.85;0;0;0;0;0;0;0;0
C19489;Female;Married;38;1833.05;14;764.59;0;102.51;0;0;0;347.83;0;0;234;80.25;0;0;0;0
C19490;Female;Married;41;1909.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19492;Female;Married;40;4280.68;43;1427.13;1264.86;0;0;0;134.69;0;0;0;27.58;0;0;0;0;0
C19493;Male;Married;39;1124.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19494;Male;Married;40;783.33;14;1035.83;45.4;0;0;954.01;0;36.42;0;0;0;0;0;0;0;0
C19495;Male;Married;41;2408.93;38;2108.95;219.9;355.64;0;0;0;205.57;0;0;0;1132.87;91.24;103.72;0;0
C19497;Male;Married;40;1696.68;12;1231.55;608.61;54.34;0;0;0;146.04;0;0;0;0;0;118.15;0;304.42
C19499;Female;Married;39;49.82;12;658.35;0;0;0;0;0;0;0;0;0;0;0;0;658.35;0
C19501;Male;Married;39;1298.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19502;Female;Married;38;1978.94;28;2094.85;64.46;492.04;0;54.79;0;74.57;0;0;745.11;0;22.59;0;0;641.29
C19504;Female;Married;39;562.1;11;1006.81;0;93.39;0;0;65.69;369.41;0;0;0;478.31;0;0;0;0
C19506;Male;Married;40;1936.33;10;4000.55;3224.67;0;0;0;421.46;0;0;0;0;354.41;0;0;0;0
C19508;Female;Married;39;3497.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19510;Female;Married;39;2797.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19511;Male;Married;39;503.92;54;3159.63;0;749.55;0;0;0;315.14;0;0;0;508.47;126.41;0;1460.04;0
C19512;Female;Married;39;251.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19516;Male;Married;40;1352.22;9;1277.03;0;196.98;0;191.96;0;47.27;0;0;0;0;0;0;0;840.82
C19519;Female;Married;41;2164.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19521;Male;Married;40;1560.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19522;Male;Married;38;167.13;18;813.9;67.79;23.8;0;0;0;722.31;0;0;0;0;0;0;0;0
C19523;Male;Married;39;506.09;8;535.6;72.73;0;0;0;0;462.88;0;0;0;0;0;0;0;0
C19524;Female;Married;40;2922.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19525;Male;Married;39;3177.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19526;Female;Married;38;2518.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19530;Male;Married;41;702.81;31;1297.47;0;66.78;0;0;0;181.64;0;0;0;67.77;564.42;0;416.86;0
C19532;Female;Married;45;568.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19534;Male;Married;39;5343.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19536;Male;Married;39;4326.57;18;3883.19;538.88;204.22;0;0;0;2314.68;0;0;0;0;0;0;825.41;0
C19537;Male;Married;40;4637.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19539;Male;Married;40;2507.04;3;1939.95;0;1345.8;0;0;0;594.15;0;0;0;0;0;0;0;0
C19540;Female;Married;40;4822.64;78;843.9;234.62;20.2;0;0;0;465.64;0;0;0;0;123.44;0;0;0
C19541;Female;Married;42;2975.97;62;8146.79;755.11;0;0;0;408.94;4957.71;0;0;0;93.75;0;203.81;1030.01;697.46
C19542;Male;Married;41;1585;38;2517.24;567.41;101.05;0;208.32;0;930.28;0;0;0;251.5;0;458.68;0;0
C19543;Male;Married;38;10593.74;14;3380.57;1661.39;0;0;0;0;906.46;0;0;0;812.72;0;0;0;0
C19545;Male;Married;39;1246.94;27;623.17;102.75;0;0;0;0;260.9;0;0;37.67;168.71;0;0;53.13;0
C19546;Male;Married;40;3139.16;5;2382.37;0;0;0;0;0;0;0;0;0;345.58;0;0;0;2036.79
C19552;Female;Married;40;2107.08;16;918.7;522.71;0;0;395.99;0;0;0;0;0;0;0;0;0;0
C19553;Male;Married;40;106.5;41;3052.85;0;1011.55;0;0;0;0;0;0;0;0;0;0;764.81;1276.5
C19557;Male;Married;41;1035.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19558;Female;Married;38;205.44;46;1681.04;0;0;0;0;0;0;0;0;0;0;0;0;1681.04;0
C19560;Male;Married;39;1654.04;14;979.99;139.47;45.69;0;0;0;671.75;0;0;0;0;123.07;0;0;0
C19562;Female;Married;40;6347.95;152;3311.34;442.89;0;0;0;0;1828.76;0;0;0;0;394.03;0;645.66;0
C19563;Male;Married;40;3340.49;2;5380.82;1745.36;0;0;0;0;0;0;0;0;0;0;0;0;3635.46
C19564;Male;Married;40;911.7;29;1195.57;434.56;0;0;0;0;728.35;0;0;0;32.66;0;0;0;0
C19565;Female;Married;40;2725.68;2;1785.49;0;0;0;0;0;0;0;0;0;0;0;0;0;1785.49
C19566;Male;Married;40;3722.73;51;856.3;135.84;0;0;0;0;690.02;0;0;0;30.44;0;0;0;0
C19567;Female;Married;39;1108.73;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19570;Female;Married;39;689.54;17;847.39;123.07;0;0;0;0;724.32;0;0;0;0;0;0;0;0
C19571;Female;Married;39;846.93;9;2368.04;0;0;0;2368.04;0;0;0;0;0;0;0;0;0;0
C19575;Female;Married;44;2699.86;53;1286.07;566.11;18.17;0;0;0;536.81;23.58;0;0;29.76;0;26.74;0;84.89
C19578;Male;Married;38;413.91;58;1293.94;224.88;84.31;0;0;0;876.78;0;0;0;10.13;0;97.84;0;0
C19579;Female;Married;40;9.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19580;Male;Married;41;2823.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19584;Female;Married;40;330;16;1256.67;0;0;0;0;0;0;0;0;0;0;0;0;1099.99;156.68
C19585;Male;Married;39;2743.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19587;Male;Married;38;597.54;19;1598.16;124.16;0;0;0;197.2;595.28;0;0;0;363.87;64.39;137.91;115.35;0
C19589;Female;Married;40;361.73;4;4821.09;0;0;0;0;0;2621.04;0;0;0;2200.05;0;0;0;0
C19590;Female;Married;39;7090.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19595;Female;Married;43;2373.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19597;Male;Married;38;46.03;7;603.55;66.82;0;0;0;0;536.73;0;0;0;0;0;0;0;0
C19599;Male;Married;40;2700.77;3;3689.66;0;3689.66;0;0;0;0;0;0;0;0;0;0;0;0
C19600;Male;Married;42;4169.11;6;1673.74;0;0;0;0;731.87;467.53;0;0;0;0;0;474.34;0;0
C19602;Female;Married;39;357.94;10;234.09;0;234.09;0;0;0;0;0;0;0;0;0;0;0;0
C19603;Female;Married;42;204.1;36;1127.29;12.79;0;0;0;0;522.6;0;0;0;0;104.79;0;487.12;0
C19604;Male;Married;39;1324.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19607;Male;Married;42;622.02;24;1696.68;0;0;0;0;0;0;0;0;0;0;1372.18;324.5;0;0
C19610;Female;Married;41;8334.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19613;Female;Married;42;3992.75;135;831.09;0;471.17;0;0;0;145.38;0;0;0;0;0;0;214.54;0
C19614;Female;Married;41;1451.06;8;1011.17;125.98;100.36;0;0;0;784.83;0;0;0;0;0;0;0;0
C19615;Male;Married;41;1500;57;880.58;17.85;69.94;0;0;0;750.63;0;0;0;0;0;42.17;0;0
C19616;Female;Married;39;4024.84;20;3245.33;1073.75;0;0;0;0;1403.6;0;0;0;686.31;0;81.66;0;0
C19617;Female;Married;45;1673.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19619;Male;Married;40;17375.76;75;3833.97;700.42;445.2;0;0;0;2522.13;0;0;0;0;0;77.99;0;88.23
C19622;Male;Married;39;3954.54;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19623;Female;Married;41;859.52;1;1170.88;0;0;0;0;0;0;0;0;0;0;1170.88;0;0;0
C19624;Female;Married;43;3852.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19625;Male;Married;39;3512.19;1;3243.27;0;0;0;3243.27;0;0;0;0;0;0;0;0;0;0
C19626;Female;Married;42;3638.65;51;3399.47;160.3;174.62;0;0;0;1052.78;0;0;617.09;29.31;0;176;42.34;1147.03
C19627;Male;Married;42;526.26;18;2021.2;0;0;0;0;0;0;0;0;2021.2;0;0;0;0;0
C19628;Female;Married;39;300.17;43;676.36;0;112.11;23.4;0;0;17.37;0;0;0;0;0;523.48;0;0
C19629;Male;Married;41;69.84;3;394.28;0;335.24;0;0;59.03;0;0;0;0;0;0;0;0;0
C19630;Male;Married;40;812.75;14;1214.39;0;196.69;0;930.89;0;86.81;0;0;0;0;0;0;0;0
C19635;Male;Married;39;963.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19636;Female;Married;47;3632.84;1;7286.86;0;0;0;0;0;7286.86;0;0;0;0;0;0;0;0
C19638;Male;Married;40;1145.26;77;9145.93;0;925.21;0;209.39;80.46;1515.16;106.83;0;791.34;0;55.66;2026.57;267.35;3167.96
C19640;Male;Married;41;129.85;16;1295;0;42.32;0;483.47;0;0;0;0;125.68;0;94.64;0;0;548.89
C19642;Male;Married;41;1241.19;31;820.39;122.42;153.18;0;0;0;15.61;0;0;0;0;0;0;485.78;43.4
C19643;Male;Married;38;1186.09;19;1454.62;38.61;0;0;0;0;884.81;0;0;0;0;0;245.33;285.87;0
C19644;Female;Married;38;48.43;2;1157.4;690.25;0;0;467.16;0;0;0;0;0;0;0;0;0;0
C19646;Male;Married;41;762.83;36;5611.05;0;619.63;0;145.67;188.9;107.89;0;0;259.72;170.73;0;2741.12;1377.4;0
C19648;Male;Married;38;278.9;5;1029.2;0;0;205.08;0;0;699.62;0;0;0;124.5;0;0;0;0
C19649;Female;Married;44;8116.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19651;Male;Married;40;7185.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19652;Female;Married;43;1720.88;32;2108.27;0;0;0;1417.44;0;266.37;0;0;0;0;258.55;0;165.92;0
C19654;Male;Married;41;1505.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
